movieid,moviename,rating,languages,duration,genres,cast,cinema,format,showtime,booking_link
1256,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Ajman,MAX,"['3:45pm', '6:00pm']","['https://uae.voxcinemas.com/booking/0004-282053', 'https://uae.voxcinemas.com/booking/0004-282054']"
1257,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Ajman,Standard,"['2:20pm', '4:30pm', '6:40pm', '8:50pm']","['https://uae.voxcinemas.com/booking/0004-282218', 'https://uae.voxcinemas.com/booking/0004-282219', 'https://uae.voxcinemas.com/booking/0004-282220', 'https://uae.voxcinemas.com/booking/0004-282221']"
1258,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Al Zahia,Kids,"['8:00pm', '10:10pm', '12:20am']","['https://uae.voxcinemas.com/booking/0055-153212', 'https://uae.voxcinemas.com/booking/0055-153213', 'https://uae.voxcinemas.com/booking/0055-153214']"
1259,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Al Zahia,MAX,"['2:15pm', '4:30pm', '6:50pm']","['https://uae.voxcinemas.com/booking/0055-152755', 'https://uae.voxcinemas.com/booking/0055-152756', 'https://uae.voxcinemas.com/booking/0055-152757']"
1260,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Al Zahia,Standard,['2:45pm'],['https://uae.voxcinemas.com/booking/0055-152875']
1261,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Deira,Kids,"['3:20pm', '5:35pm', '7:45pm', '10:00pm']","['https://uae.voxcinemas.com/booking/0001-605216', 'https://uae.voxcinemas.com/booking/0001-605217', 'https://uae.voxcinemas.com/booking/0001-605218', 'https://uae.voxcinemas.com/booking/0001-605219']"
1262,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Fujairah,MAX,"['3:30pm', '5:45pm']","['https://uae.voxcinemas.com/booking/0006-293960', 'https://uae.voxcinemas.com/booking/0006-293961']"
1263,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Fujairah,Standard,"['2:15pm', '4:30pm', '6:40pm', '8:15pm', '8:50pm', '10:30pm']","['https://uae.voxcinemas.com/booking/0006-294136', 'https://uae.voxcinemas.com/booking/0006-294137', 'https://uae.voxcinemas.com/booking/0006-294138', 'https://uae.voxcinemas.com/booking/0006-293997', 'https://uae.voxcinemas.com/booking/0006-294139', 'https://uae.voxcinemas.com/booking/0006-293998']"
1264,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Mirdif,MAX,"['2:30pm', '4:45pm', '7:00pm', '9:15pm']","['https://uae.voxcinemas.com/booking/0005-555639', 'https://uae.voxcinemas.com/booking/0005-555667', 'https://uae.voxcinemas.com/booking/0005-555668', 'https://uae.voxcinemas.com/booking/0005-555669']"
1265,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Mirdif,Standard,"['3:45pm', '6:00pm', '8:15pm']","['https://uae.voxcinemas.com/booking/0005-554937', 'https://uae.voxcinemas.com/booking/0005-554938', 'https://uae.voxcinemas.com/booking/0005-554939']"
1266,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Mirdif,THEATRE,['4:00pm'],['https://uae.voxcinemas.com/booking/0005-556175']
1267,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Sharjah,Kids,"['3:10pm', '5:20pm', '7:30pm', '9:40pm']","['https://uae.voxcinemas.com/booking/0035-155791', 'https://uae.voxcinemas.com/booking/0035-155792', 'https://uae.voxcinemas.com/booking/0035-155793', 'https://uae.voxcinemas.com/booking/0035-155794']"
1268,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",City Centre Sharjah,Standard,['6:30pm'],['https://uae.voxcinemas.com/booking/0035-155723']
1269,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Dubai Festival City Mall,Standard,"['2:15pm', '3:00pm', '3:45pm', '4:30pm', '5:15pm', '6:00pm', '6:45pm', '7:30pm', '8:15pm', '9:00pm']","['https://uae.voxcinemas.com/booking/0105-56925', 'https://uae.voxcinemas.com/booking/0105-57172', 'https://uae.voxcinemas.com/booking/0105-56738', 'https://uae.voxcinemas.com/booking/0105-56926', 'https://uae.voxcinemas.com/booking/0105-57173', 'https://uae.voxcinemas.com/booking/0105-56739', 'https://uae.voxcinemas.com/booking/0105-56927', 'https://uae.voxcinemas.com/booking/0105-57174', 'https://uae.voxcinemas.com/booking/0105-56740', 'https://uae.voxcinemas.com/booking/0105-56928']"
1270,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",MEGAPLEX(Cineplex Grand Hyatt),Standard,['5:30pm'],['https://uae.voxcinemas.com/booking/0015-230684']
1271,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Mall of the Emirates,Kids,"['4:00pm', '6:15pm', '8:30pm', '10:35pm']","['https://uae.voxcinemas.com/booking/0002-562070', 'https://uae.voxcinemas.com/booking/0002-562071', 'https://uae.voxcinemas.com/booking/0002-562072', 'https://uae.voxcinemas.com/booking/0002-561867']"
1272,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Mall of the Emirates,Premier,"['2:30pm', '3:00pm', '3:30pm', '4:45pm', '5:15pm', '7:00pm', '7:30pm', '9:15pm']","['https://uae.voxcinemas.com/booking/0002-560681', 'https://uae.voxcinemas.com/booking/0002-562108', 'https://uae.voxcinemas.com/booking/0002-561985', 'https://uae.voxcinemas.com/booking/0002-560682', 'https://uae.voxcinemas.com/booking/0002-562109', 'https://uae.voxcinemas.com/booking/0002-560683', 'https://uae.voxcinemas.com/booking/0002-562110', 'https://uae.voxcinemas.com/booking/0002-560684']"
1273,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Mercato,Standard,"['2:45pm', '4:00pm', '5:00pm', '6:15pm', '7:15pm', '9:30pm']","['https://uae.voxcinemas.com/booking/0007-183220', 'https://uae.voxcinemas.com/booking/0007-183182', 'https://uae.voxcinemas.com/booking/0007-183221', 'https://uae.voxcinemas.com/booking/0007-183183', 'https://uae.voxcinemas.com/booking/0007-183222', 'https://uae.voxcinemas.com/booking/0007-183223']"
1274,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Nakheel Mall,Kids,"['4:15pm', '6:30pm', '8:45pm']","['https://uae.voxcinemas.com/booking/0049-171058', 'https://uae.voxcinemas.com/booking/0049-171059', 'https://uae.voxcinemas.com/booking/0049-171060']"
1275,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Nakheel Mall,MAX,['3:40pm'],['https://uae.voxcinemas.com/booking/0049-170875']
1276,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Nakheel Mall,Standard,"['2:45pm', '5:00pm', '7:10pm']","['https://uae.voxcinemas.com/booking/0049-171540', 'https://uae.voxcinemas.com/booking/0049-171541', 'https://uae.voxcinemas.com/booking/0049-171542']"
1277,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Nation Towers - Abu Dhabi,Standard,"['2:15pm', '3:00pm', '4:30pm', '5:15pm', '6:45pm', '9:00pm']","['https://uae.voxcinemas.com/booking/0014-212541', 'https://uae.voxcinemas.com/booking/0014-212475', 'https://uae.voxcinemas.com/booking/0014-212542', 'https://uae.voxcinemas.com/booking/0014-212476', 'https://uae.voxcinemas.com/booking/0014-212543', 'https://uae.voxcinemas.com/booking/0014-212544']"
1278,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Reem Mall - Abu Dhabi,Kids,"['5:30pm', '7:45pm', '10:00pm']","['https://uae.voxcinemas.com/booking/0104-34363', 'https://uae.voxcinemas.com/booking/0104-34364', 'https://uae.voxcinemas.com/booking/0104-34365']"
1279,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Reem Mall - Abu Dhabi,MAX,"['4:25pm', '6:40pm']","['https://uae.voxcinemas.com/booking/0104-34327', 'https://uae.voxcinemas.com/booking/0104-34328']"
1280,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Reem Mall - Abu Dhabi,Standard,"['2:30pm', '4:45pm']","['https://uae.voxcinemas.com/booking/0104-34400', 'https://uae.voxcinemas.com/booking/0104-34401']"
1281,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",The Galleria Al Maryah Island,Kids,"['4:00pm', '6:15pm', '8:30pm', '9:40pm', '10:45pm', '11:50pm', '12:55am']","['https://uae.voxcinemas.com/booking/0046-243686', 'https://uae.voxcinemas.com/booking/0046-243687', 'https://uae.voxcinemas.com/booking/0046-243688', 'https://uae.voxcinemas.com/booking/0046-243733', 'https://uae.voxcinemas.com/booking/0046-244533', 'https://uae.voxcinemas.com/booking/0046-243734', 'https://uae.voxcinemas.com/booking/0046-244752']"
1282,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",The Galleria Al Maryah Island,Premium,"['2:15pm', '4:30pm', '6:45pm']","['https://uae.voxcinemas.com/booking/0046-244060', 'https://uae.voxcinemas.com/booking/0046-244061', 'https://uae.voxcinemas.com/booking/0046-244062']"
1283,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",The Galleria Al Maryah Island,Standard,"['3:00pm', '5:15pm', '7:30pm']","['https://uae.voxcinemas.com/booking/0046-244227', 'https://uae.voxcinemas.com/booking/0046-244228', 'https://uae.voxcinemas.com/booking/0046-244229']"
1284,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Wafi Mall at Wafi City,Kids,"['3:45pm', '6:00pm', '8:15pm']","['https://uae.voxcinemas.com/booking/0057-114011', 'https://uae.voxcinemas.com/booking/0057-114012', 'https://uae.voxcinemas.com/booking/0057-114013']"
1285,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Yas Mall - Abu Dhabi,Kids,"['2:35pm', '5:00pm', '7:15pm', '9:30pm', '11:45pm']","['https://uae.voxcinemas.com/booking/0012-487165', 'https://uae.voxcinemas.com/booking/0012-487166', 'https://uae.voxcinemas.com/booking/0012-487167', 'https://uae.voxcinemas.com/booking/0012-487168', 'https://uae.voxcinemas.com/booking/0012-487924']"
1286,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Yas Mall - Abu Dhabi,MAX,['2:20pm'],['https://uae.voxcinemas.com/booking/0012-487580']
1287,Smurfs,PG,English,95 min,"Animation, Family, Fantasy","Rihanna, James Corden, Nick Offerman",Yas Mall - Abu Dhabi,Standard,"['3:30pm', '5:45pm', '8:00pm', '10:20pm']","['https://uae.voxcinemas.com/booking/0012-487608', 'https://uae.voxcinemas.com/booking/0012-487609', 'https://uae.voxcinemas.com/booking/0012-487610', 'https://uae.voxcinemas.com/booking/0012-487611']"
1288,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Abu Dhabi Mall - Abu Dhabi,MAX,"['2:50pm', '8:25pm']","['https://uae.voxcinemas.com/booking/0036-82272', 'https://uae.voxcinemas.com/booking/0036-82274']"
1289,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Abu Dhabi Mall - Abu Dhabi,Standard,"['6:40pm', '12:15am']","['https://uae.voxcinemas.com/booking/0036-82311', 'https://uae.voxcinemas.com/booking/0036-82313']"
1290,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,GOLD,"['3:00pm', '9:00pm']","['https://uae.voxcinemas.com/booking/0009-193645', 'https://uae.voxcinemas.com/booking/0009-193647']"
1291,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,MAX,"['8:00pm', '10:45pm']","['https://uae.voxcinemas.com/booking/0009-193404', 'https://uae.voxcinemas.com/booking/0009-193405']"
1292,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,Standard,['4:30pm'],['https://uae.voxcinemas.com/booking/0009-193501']
1293,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,MAX,"['4:45pm', '7:30pm', '10:15pm']","['https://uae.voxcinemas.com/booking/0039-117784', 'https://uae.voxcinemas.com/booking/0039-117785', 'https://uae.voxcinemas.com/booking/0039-117786']"
1294,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,Standard,['2:15pm'],['https://uae.voxcinemas.com/booking/0039-117670']
1295,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,THEATRE,['8:45pm'],['https://uae.voxcinemas.com/booking/0039-117851']
1296,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,MAX,"['3:35pm', '9:10pm']","['https://uae.voxcinemas.com/booking/0013-275066', 'https://uae.voxcinemas.com/booking/0013-275068']"
1297,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,Premium,['2:25pm'],['https://uae.voxcinemas.com/booking/0013-275405']
1298,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,Standard,"['6:00pm', '7:55pm', '11:30pm']","['https://uae.voxcinemas.com/booking/0013-275372', 'https://uae.voxcinemas.com/booking/0013-275550', 'https://uae.voxcinemas.com/booking/0013-275374']"
1299,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Ajman,MAX,"['2:45pm', '5:30pm', '8:15pm', '11:00pm']","['https://uae.voxcinemas.com/booking/0004-282310', 'https://uae.voxcinemas.com/booking/0004-282311', 'https://uae.voxcinemas.com/booking/0004-282312', 'https://uae.voxcinemas.com/booking/0004-282313']"
1300,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,Couch - 2 Seater,"['2:15pm', '5:00pm', '7:45pm', '10:30pm']","['https://uae.voxcinemas.com/booking/0055-152836', 'https://uae.voxcinemas.com/booking/0055-152837', 'https://uae.voxcinemas.com/booking/0055-152838', 'https://uae.voxcinemas.com/booking/0055-152839']"
1301,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,GOLD,"['4:35pm', '7:25pm', '10:10pm']","['https://uae.voxcinemas.com/booking/0055-153285', 'https://uae.voxcinemas.com/booking/0055-153286', 'https://uae.voxcinemas.com/booking/0055-153287']"
1302,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,MAX,"['3:40pm', '6:25pm', '9:00pm', '11:50pm']","['https://uae.voxcinemas.com/booking/0055-152798', 'https://uae.voxcinemas.com/booking/0055-152799', 'https://uae.voxcinemas.com/booking/0055-152758', 'https://uae.voxcinemas.com/booking/0055-152759']"
1303,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,GOLD,"['5:30pm', '8:00pm']","['https://uae.voxcinemas.com/booking/0001-605983', 'https://uae.voxcinemas.com/booking/0001-605998']"
1304,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,MAX,"['3:10pm', '5:30pm', '8:50pm', '11:10pm']","['https://uae.voxcinemas.com/booking/0001-604861', 'https://uae.voxcinemas.com/booking/0001-604897', 'https://uae.voxcinemas.com/booking/0001-604863', 'https://uae.voxcinemas.com/booking/0001-604899']"
1305,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Deira,Standard,['7:30pm'],['https://uae.voxcinemas.com/booking/0001-604930']
1306,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,MAX,"['8:00pm', '10:45pm']","['https://uae.voxcinemas.com/booking/0006-293962', 'https://uae.voxcinemas.com/booking/0006-293963']"
1307,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Premium,"['4:30pm', '7:15pm', '10:00pm']","['https://uae.voxcinemas.com/booking/0006-294280', 'https://uae.voxcinemas.com/booking/0006-294281', 'https://uae.voxcinemas.com/booking/0006-294282']"
1308,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Fujairah,Standard,"['2:45pm', '5:30pm', '6:15pm', '9:00pm', '11:45pm']","['https://uae.voxcinemas.com/booking/0006-293995', 'https://uae.voxcinemas.com/booking/0006-293996', 'https://uae.voxcinemas.com/booking/0006-294067', 'https://uae.voxcinemas.com/booking/0006-294068', 'https://uae.voxcinemas.com/booking/0006-294069']"
1309,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,4DX,"['2:30pm 3D', '8:30pm']","['https://uae.voxcinemas.com/booking/0005-555698', 'https://uae.voxcinemas.com/booking/0005-555700']"
1310,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,IMAX Sapphire,"['3:30pm', '6:15pm', '9:00pm', '11:45pm']","['https://uae.voxcinemas.com/booking/0005-555880', 'https://uae.voxcinemas.com/booking/0005-555881', 'https://uae.voxcinemas.com/booking/0005-555882', 'https://uae.voxcinemas.com/booking/0005-555883']"
1311,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,MAX,"['4:45pm', '7:30pm', '10:15pm']","['https://uae.voxcinemas.com/booking/0005-555640', 'https://uae.voxcinemas.com/booking/0005-555641', 'https://uae.voxcinemas.com/booking/0005-555642']"
1312,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,Standard,"['5:45pm', '11:45pm']","['https://uae.voxcinemas.com/booking/0005-555754', 'https://uae.voxcinemas.com/booking/0005-555756']"
1313,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Mirdif,THEATRE,"['2:25pm', '5:20pm', '8:30pm', '11:20pm']","['https://uae.voxcinemas.com/booking/0005-556166', 'https://uae.voxcinemas.com/booking/0005-556167', 'https://uae.voxcinemas.com/booking/0005-556168', 'https://uae.voxcinemas.com/booking/0005-556169']"
1314,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Sharjah,MAX,"['5:25pm', '11:00pm']","['https://uae.voxcinemas.com/booking/0035-155541', 'https://uae.voxcinemas.com/booking/0035-155543']"
1315,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Sharjah,Standard,"['2:15pm', '3:20pm', '7:50pm', '8:55pm', '11:55pm']","['https://uae.voxcinemas.com/booking/0035-155659', 'https://uae.voxcinemas.com/booking/0035-155982', 'https://uae.voxcinemas.com/booking/0035-155661', 'https://uae.voxcinemas.com/booking/0035-155984', 'https://uae.voxcinemas.com/booking/0035-155989']"
1316,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Shindagha,Standard,"['6:00pm', '11:15pm']","['https://uae.voxcinemas.com/booking/0017-141861', 'https://uae.voxcinemas.com/booking/0017-141839']"
1317,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Dubai Festival City Mall,GOLD,"['4:30pm', '7:25pm']","['https://uae.voxcinemas.com/booking/0105-57274', 'https://uae.voxcinemas.com/booking/0105-57275']"
1318,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Dubai Festival City Mall,IMAX,"['3:00pm', '5:50pm', '8:40pm', '11:30pm']","['https://uae.voxcinemas.com/booking/0105-56826', 'https://uae.voxcinemas.com/booking/0105-56827', 'https://uae.voxcinemas.com/booking/0105-56828', 'https://uae.voxcinemas.com/booking/0105-56829']"
1319,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Dubai Festival City Mall,Standard,"['2:10pm', '5:05pm', '8:00pm', '10:50pm']","['https://uae.voxcinemas.com/booking/0105-57260', 'https://uae.voxcinemas.com/booking/0105-57261', 'https://uae.voxcinemas.com/booking/0105-57262', 'https://uae.voxcinemas.com/booking/0105-57263']"
1320,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",MEGAPLEX(Cineplex Grand Hyatt),Standard,['3:45pm'],['https://uae.voxcinemas.com/booking/0015-230937']
1321,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Mall of the Emirates,4DX,"['4:35pm', '10:40pm']","['https://uae.voxcinemas.com/booking/0002-561519', 'https://uae.voxcinemas.com/booking/0002-561521']"
1322,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Mall of the Emirates,IMAX,"['3:30pm', '6:30pm', '9:30pm', '12:30am']","['https://uae.voxcinemas.com/booking/0002-561483', 'https://uae.voxcinemas.com/booking/0002-561484', 'https://uae.voxcinemas.com/booking/0002-561485', 'https://uae.voxcinemas.com/booking/0002-561486']"
1323,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Mall of the Emirates,Premier,"['2:25pm', '3:50pm', '5:15pm', '6:40pm', '8:15pm', '9:30pm', '11:05pm', '12:20am']","['https://uae.voxcinemas.com/booking/0002-561583', 'https://uae.voxcinemas.com/booking/0002-562027', 'https://uae.voxcinemas.com/booking/0002-561584', 'https://uae.voxcinemas.com/booking/0002-562028', 'https://uae.voxcinemas.com/booking/0002-561585', 'https://uae.voxcinemas.com/booking/0002-562029', 'https://uae.voxcinemas.com/booking/0002-561586', 'https://uae.voxcinemas.com/booking/0002-562030']"
1324,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Mall of the Emirates,THEATRE,"['4:45pm', '8:30pm', '12:00am']","['https://uae.voxcinemas.com/booking/0002-562466', 'https://uae.voxcinemas.com/booking/0002-562467', 'https://uae.voxcinemas.com/booking/0002-562468']"
1325,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Mall of the Emirates,THEATRE PODS in IMAX,"['3:30pm', '6:30pm', '9:30pm', '12:30am']","['https://uae.voxcinemas.com/booking/0002-561483?se=pod', 'https://uae.voxcinemas.com/booking/0002-561484?se=pod', 'https://uae.voxcinemas.com/booking/0002-561485?se=pod', 'https://uae.voxcinemas.com/booking/0002-561486?se=pod']"
1326,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Mercato,Standard,"['2:30pm', '5:15pm', '8:00pm', '10:45pm', '11:45pm']","['https://uae.voxcinemas.com/booking/0007-183259', 'https://uae.voxcinemas.com/booking/0007-183260', 'https://uae.voxcinemas.com/booking/0007-183261', 'https://uae.voxcinemas.com/booking/0007-183262', 'https://uae.voxcinemas.com/booking/0007-183224']"
1327,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Nakheel Mall,MAX,"['5:55pm', '11:50pm']","['https://uae.voxcinemas.com/booking/0049-170876', 'https://uae.voxcinemas.com/booking/0049-170878']"
1328,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Nakheel Mall,Standard,"['2:15pm', '5:00pm', '7:45pm', '10:30pm']","['https://uae.voxcinemas.com/booking/0049-171125', 'https://uae.voxcinemas.com/booking/0049-171126', 'https://uae.voxcinemas.com/booking/0049-171127', 'https://uae.voxcinemas.com/booking/0049-171128']"
1329,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Nakheel Mall,THEATRE,"['2:15pm', '3:40pm', '6:25pm']","['https://uae.voxcinemas.com/booking/0049-171495', 'https://uae.voxcinemas.com/booking/0049-171492', 'https://uae.voxcinemas.com/booking/0049-171493']"
1330,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Nation Towers - Abu Dhabi,GOLD,"['3:30pm', '6:30pm', '9:15pm', '12:00am']","['https://uae.voxcinemas.com/booking/0014-212767', 'https://uae.voxcinemas.com/booking/0014-212768', 'https://uae.voxcinemas.com/booking/0014-212769', 'https://uae.voxcinemas.com/booking/0014-212770']"
1331,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Nation Towers - Abu Dhabi,Standard,"['3:00pm', '5:45pm', '7:30pm', '8:30pm', '10:15pm', '11:15pm']","['https://uae.voxcinemas.com/booking/0014-212608', 'https://uae.voxcinemas.com/booking/0014-212609', 'https://uae.voxcinemas.com/booking/0014-212477', 'https://uae.voxcinemas.com/booking/0014-212610', 'https://uae.voxcinemas.com/booking/0014-212478', 'https://uae.voxcinemas.com/booking/0014-212611']"
1332,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Reem Mall - Abu Dhabi,MAX,"['8:55pm', '11:45pm']","['https://uae.voxcinemas.com/booking/0104-34329', 'https://uae.voxcinemas.com/booking/0104-34330']"
1333,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Reem Mall - Abu Dhabi,"Private Cinema     i
This session can be customized after you book (content, F&B, timing)",['2:20pm'],['https://uae.voxcinemas.com/booking/0104-34614']
